Afghanistan,AFG,6209137624.77181,6971285594.68013,9747879531.86311,10109225813.6696,12439087076.7667,15856574731.441,17804292964.1045,20001598505.7042,20561069558.2152,20484885119.7348,19907111418.9938,18017749073.9033,18869945677.9599,18353881129.881,19291104007.8299
Lebanon,LBN,21497336498.9718,22022709851.5423,24827355014.66,29118916105.6053,35399582928.6236,38443907042.3217,39927125961.194,44035991745.6716,46909335135.1244,48134486624.6103,49939374832.7031,51205122503.8143,53140638269.1211,54961275741.5589,51991634491.6345
Liberia,LBR,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2721000000,3067000000,3144000000,3177000000,3277826000,3285455000,3264000000,3070518100
Libya,LBY,47334148578.4164,54961936662.6066,67516236337.7158,87140405361.2292,63028320702.0343,74773444900.5368,34699395523.6073,81873662518.8238,65502870173.7831,41142722414.3351,27842131479.8726,26197143268.1243,37883243650.452,52607888717.9487,52091152228.3425
St. Lucia,LCA,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1486758037.03704,1576988407.40741,1605146777.77778,1664816740.74074,1755130814.81481,1808079888.88889,1865375222.22222,1999090407.40741,2065875074.07407,2122450629.62963
Sri Lanka,LKA,24405791044.7761,28279814924.5918,32350248410.8216,40713812309.7316,42066217871.5349,56725749221.9043,65292753005.4665,68434409315.1123,74317806538.3632,79356449840.5771,80604080688.5775,82401038709.5356,87428125557.573,88425889592.1519,84008783756.068
Lesotho,LSO,1682350934.85132,1800105589.60349,1716262753.00196,1758534994.91599,1773199523.2307,2269525779.39288,2622336147.88082,2526185314.17438,2421470018.23985,2499803984.26198,2372280102.51667,2165408359.1668,2405289384.40985,2575892261.54044,2376328637.26318
Lithuania,LTU,26097677571.8373,30183575103.5262,39697891351.9431,47797551587.8823,37388122046.1496,37138464732.9838,43582248869.6143,42943442157.7701,46514471181.9327,48574531941.9167,41418872976.1196,43018087237.5741,47758736931.7801,53722883091.3513,54627411860.4705
Luxembourg,LUX,37347394602.6614,42414308116.9239,50888134410.0739,55849686538.7432,51370543206.4462,53212476812.2957,60004630234.4135,56677961787.0717,61739352212.3049,66103853236.7572,57744457954.7297,60691483443.1221,64181944722.7283,70919958015.5247,71104919108.1411
Latvia,LVA,16959313005.6005,21517445447.705,31004884420.7359,35756225697.9974,26317286627.7453,23877564355.9904,28619991391.7457,28330632928.5559,30432796305.7043,31329367172.7409,27239653843.5022,28052325862.0461,30458763245.5118,34416012859.1866,34102913582.4235
Morocco,MAR,62343022650.8742,68640825480.9223,79041294874.4553,92507257783.5697,92897320375.8176,93216746661.5977,101370474295.109,98266306615.3632,106825649872.108,110081248587.369,101179808076.36,103311649248.024,109682728023.112,118096227400.092,119700325461.938
Moldova,MDA,2988348836.471,3408244549.19999,4401189466.14058,6054849884.52656,5439422031.39627,6974960345.3712,8414360656.29632,8709165249.26928,9496684701.43325,9510219299.49557,7745231660.33425,8071480540.86068,9669759987.02633,11456717193.2501,11968713370.4969
Madagascar,MDG,5859269849.14523,6395712392.23682,8524620739.24074,10725137477.9995,9616879920.50734,9982711030.26388,11551821062.3334,11578978052.8789,12423557906.9182,12522959157.2295,11323023786.5698,11848615018.4137,13176313233.1978,13853433947.6241,14114631280.6774
Maldives,MDV,1163362437.5,1575200390.625,1868383460.9375,2271646187.5,2345294875,2588176054.6875,2774351760.03287,2886170571.69634,3295011381.75405,3697351594.22359,4109447297.00709,4379115587.82957,4754352301.4104,5299773145.08744,5642179170.45898
Middle East & North Africa,MEA,1530654274870.94,1791625527738.06,2124014664519.27,2655740468950.13,2372559331529.02,2768051385032.86,3280524945926.26,3576379622626.96,3548728301289.72,3569880025466.93,3143961312693.31,3155520650807.12,3272607336333.91,3566140736118.84,3649607782728.21
Mexico,MEX,877476221382.101,975387131716.089,1052696282278.87,1109989063586.62,900045350649.351,1057801295584.05,1180489601957.61,1201089987015.45,1274443084716.57,1315351183524.54,1171867608197.72,1078490651625.31,1158913035796.37,1222348807283.2,1268870527160.03
North Macedonia,MKD,6258600713.82627,6861222331.96317,8336478142.08872,9909548410.82744,9401731495.71661,9407168702.4313,10494632699.3859,9745251126.0109,10817712138.9451,11362272837.8818,10064515432.0265,10672471860.7184,11307058382.3435,12683073866.1105,12547040498.9077
Mali,MLI,6247496491.29462,6905876385.35306,8145694631.88354,9798741073.85509,10190945007.299,10689167195.3375,12995074801.061,12441946098.4018,13242680704.5961,14364859445.8846,13104802016.2041,14025944550.3788,15365627045.0866,17070758732.1991,17279566718.6087
Malta,MLT,6416184235.8384,6778324087.13818,7925371458.80527,9090406749.5267,8696366868.92276,9035932177.77961,9638916472.1536,9462238256.97848,10551661220.181,11626281449.5909,11091434435.2345,11665231192.2959,13146963159.1185,14750790658.4025,14989415684.1203
Myanmar,MMR,11986972418.5103,14502553709.8303,20182477480.5512,31862554101.9378,36906181380.8127,49540813342.4834,59977326085.9908,59937797559.3295,60269734044.526,65446199787.8425,67822772707.1034,67184236746.5694,68945867477.6054,76168043981.5932,76085852617.1371
Montenegro,MNE,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4142931812.77707,4544575151.98546,4087561649.51236,4464502433.55448,4587741791.10639,4053097851.44823,4373958353.52982,4844606145.7683,5504255213.57871,5542577964.98146
Mongolia,MNG,2523471532.01083,3414055566.1138,4234999823.30839,5623216448.86852,4583850367.88972,7189481824.07288,10409797649.3063,12292770631.1967,12582122604.1921,12226514722.0861,11749620619.5962,11186734674.3847,11425755279.5395,13108769495.7425,13996719329.4097
Mozambique,MOZ,8542070109.70903,9176889070.42298,10450843291.2931,12556195188.5962,11914471497.1492,11104648673.0016,14381552432.9494,16350804543.0515,16974320551.0213,17716084107.5888,15950969018.9458,11936999283.1791,13219084261.3664,14845870050.7092,15291448211.603
Mauritania,MRT,2936019525.60241,4008583967.92519,4328063511.13524,5138471610.16598,4725200357.55624,5628882266.37767,6764635686.79345,6728208836.22143,7223063169.72749,6592537781.81518,6166857628.62212,6398744505.08129,6758390728.71734,7049169770.86399,7600656943.97506
Mauritius,MUS,6488750452.60067,7028803365.70151,8150138757.15741,9990370016.30771,9128843109.15588,10003670690.3497,11518393367.2403,11668685524.1265,12129642296.4425,12803445933.5894,11692287066.381,12232463655.5727,13259351418.4459,14181951058.5129,14048430518.5561
Malawi,MWI,3655909664.1423,3998020176.67364,4432937045.79897,5321012192.33619,6191127665.1963,6959655570.89098,8004000737.30717,6028487928.83351,5518880768.57955,6047813437.31804,6373212640.84604,5433040159.88747,6303292264.18905,6917301908.62757,7666704427.00915
Malaysia,MYS,143534102611.497,162691238209.476,193547824063.3,230813897715.69,202257625195.063,255016609232.871,297951960784.314,314443149443.149,323277158906.979,338061963396.376,301354803994.367,301255380276.258,319112136545.438,358715057123.739,364681367531.684
North America,NAC,14210866345864.7,15136170611461.2,15923602846205.8,16268955292997.2,15826742029986.4,16612151675811.1,17337541701047.8,18032074866349,18638523474155.3,19337110892844.6,19787488505418.2,20250103662982.1,21176374062226.8,22303646726082.2,23177135742520
Namibia,NAM,7101514450.14191,7840138005.94051,8729714008.27852,8496492492.4561,8825055228.32872,11268186636.2905,12343501808.2192,13041886316.4832,12011207741.4591,12356482988.8683,11272143472.6244,10665634688.0779,12741746523.8632,13454211343.5949,12366528259.1844
Niger,NER,4383315656.99096,4756361479.98873,5731485267.33492,7297600896.86099,7352131669.2941,7851191899.3408,8772951261.81807,9426913349.22319,10224897934.722,10862944203.5591,9685577941.03195,10355006770.1014,11189541083.3975,12846952856.8458,12911689659.351
Nigeria,NGA,176134087150.341,236103982431.635,275625684968.615,337035512676.936,291880204327.419,361456622215.721,404993594133.582,455501524575.498,508692961937.492,546676374567.721,486803295097.89,404650006428.613,375746469538.666,397190484464.308,448120428858.769
Nicaragua,NIC,6321335612.22233,6763361732.88486,7423367753.47589,8496946608.23151,8298729073.96937,8758639096.47693,9774262741.75783,10532049076.9407,10982938825.6994,11880434070.7811,12756706583.3113,13286083644.8761,13785909906.1925,13063904770.3561,12520915291.1837
Norway,NOR,308884284051.222,345581369965.54,400937100158.657,462250000000,386190385318.767,428757038466.841,498283438454.281,509506317146.541,522761531914.894,498410050251.256,385801550067.169,368819929542.194,398393955268.99,434166615431.909,403336363636.364
Nepal,NPL,8130258041.46706,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746,18913574370.76,18851513891.066,19271168018.482,20002968837.9471,21410840908.5198,21185922407.5922,25180583770.2719,29173513475.7073,30641380603.9699
New Zealand,NZL,114720129550.095,111608845081.383,137320496803.116,133290222815.773,121357986132.8,146619138358.948,168510189201.494,176247979235.906,190845889949.764,200921936786.219,177467529071.288,188223664746.524,205415864857.984,207920613961.749,206928765543.935
Oman,OMN,31081991724.7852,37215779655.5935,42085379489.0497,60905452457.928,48388363516.4273,56913065779.2588,67872692582.2437,76511059935.9394,78555637365.2291,80686854742.6073,68399663321.9259,65480507170.7857,70598026282.7982,79788768968.949,76331518668.5771
Pakistan,PAK,120055291992.938,137264061106.043,152385716311.916,170077814106.305,168152775283.032,177165635077.065,213587413183.996,224383620829.57,231218567178.979,244360888750.807,270556131701.171,278654637737.69,304567253219.097,314567541558.339,278221906022.841
Panama,PAN,16374393900,18141666300,21295984200,25155888600,27116635600,29440300000,34686200000,40429700000,45600000000,49921500000,54091700000,57907700000,62219000000,65128200000,66800800000
Peru,PER,76060606060.6061,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147528937028.778,171761737046.585,192648999090.082,201175469114.327,200789362451.567,189805300841.603,191895943823.887,211007207483.515,222044970486.217,226848050819.525
Philippines,PHL,107419986400.763,127652908954.389,155980408072.444,181006859908.109,176131654910.527,208368892319.233,234216730703.914,261920542606.89,283902829721.087,297483553299.658,306445871632.259,318627003966.055,328480738147.216,346841896890.281,376795508678.853
Palau,PLW,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,295065400,286106800,280435700,268354919.433594
Papua New Guinea,PNG,4865892972.27595,8355006711.25024,9545177004.87155,11670840924.1395,11619637815.9806,14250755221.5077,17984910495.726,21295659249.2443,21261432774.5023,23210682536.8359,21723531182.1369,20759069104.55,22742613549.3956,24109509856.1866,24829107011.0701
Poland,POL,306144336269.51,344622003093.581,429028505365.078,533609081852.897,439737508413.192,479834179020.33,528301269069.799,498523568248.119,521016262734.924,542477096211.761,477811911394.084,472630364208.177,526508877305.321,587411745161.558,595858207011.512
Puerto Rico,PRI,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,100351700000,101564800000,102450000000,102445800000,103375500000,104336700000,103445500000,100979900000,104988600000
Portugal,PRT,197180330804.626,208581694893.991,240190803449.22,262344779551.78,243701635176.438,237880908317.652,244797226567.109,216236608773.976,226369502104.236,229596170846.995,199313894327.486,206286022781.894,221357874718.93,242313116577.967,238785085030.988
Paraguay,PRY,10737500188.1123,13429430050.261,17856270473.153,24578067861.3998,22341754513.9643,27215968615.5548,33715524703.9288,33283228891.0923,38585317742.9809,40276532540.8812,36164068797.2511,36054281572.3981,39008900331.6733,40384691790.5685,38145288939.8488
Qatar,QAT,44530494505.4945,60882142857.1429,79712087912.0879,115270054945.055,97798351648.3516,125122306346.154,167775268614.037,186833502362.128,198727642979.297,206224598564.624,161739955577.748,151732181857.113,161099122215.307,183334953813.209,175837550996.185
Romania,ROU,98452791982.7024,122022997508.01,174585202805.233,214313628965.024,174103695930.213,166309355234.589,183326740143.016,170635805316.879,190801346194.297,199959363430.073,177729210874.504,188128818486.401,211695422578.655,241457403085.042,250077444017.084
Russian Federation,RUS,764017107992.391,989930542278.695,1299705764823.62,1660846387624.78,1222644282201.86,1524917468442.01,2045925608274.37,2208295773643.15,2292473246621.08,2059241965490.83,1363481063446.77,1276786979221.81,1574199387070.9,1669583089322.96,1699876578871.35
Rwanda,RWA,2933282014.74806,3319198499.64737,4069636441.75481,5179108956.46273,5673410333.93145,6124120673.41998,6884889635.54451,7655138385.44374,7819538349.2413,8246166341.35632,8545441361.06541,8697268915.96904,9253098954.27769,9635951159.79293,10354417725.1555
South Asia,SAS,1050585317863.97,1196088039743.31,1504193483987.56,1527472606190.11,1683456769133.31,2060781195903.17,2271837830662.84,2297332203012.9,2357132410757.71,2581822536186.75,2697257705966.27,2923010601938.01,3345716338949.23,3445471615274.75,3591836570466.89
Saudi Arabia,SAU,328459700124.064,376900135720.729,415964583059.205,519796738631.128,429097899279.013,528207332649.536,671238840108.229,735974843348.664,746647127407.619,756350347320.381,654269902888.715,644935541446.453,688586244286.512,786521831571.957,792966838161.659
Sudan,SDN,26524538565.7403,35822408611.5588,45898948564.0593,54526580231.5568,49957202646.4102,58167563412.7594,57060450038.1388,52766746152.1786,57730380599.5285,64941713057.3775,74294508239.5524,51772232494.854,45021077955.328,33128480498.7296,30513456084.7961
Senegal,SEN,11022821631.8674,11847848224.8947,14285970085.1384,16949789464.5284,16248212852.2153,16230887978.4993,17902207621.6248,17824398468.8858,18965572150.2913,19797254643.1212,17774766636.0459,19040312815.1337,20996564751.5994,23236007428.2582,23578084052.0147
Singapore,SGP,127807618360.971,148630373214.173,180941941477.009,193611986712.842,194152286008.938,239809387605.427,279351168707.267,295087220933.024,307576360584.992,314851156183.411,308004146057.608,318652334419.11,341863349989.138,373217081850.534,372062527488.638
Solomon Islands,SLB,476898763.595798,538668769.301531,620230005.227391,699157190.980782,735940409.683426,846797693.595387,1049952233.25874,1190994126.60431,1284698922.22785,1335538893.33315,1307061543.70981,1378551118.49224,1483758906.61054,1593964162.21314,1589913622.23799
Sierra Leone,SLE,1650494366.99875,1885112201.85278,2158496872.85796,2505458705.03338,2453899846.88317,2578026297.15912,2942546781.04548,3801862611.36414,4920343194.99339,5015157815.73406,4218723875.1379,3674794530.18956,3739577973.23943,4085114794.22324,4121733705.29165
El Salvador,SLV,14698001400,15999886400,17011750900,17986890000,17601620000,18447920000,20283790000,21386140000,21990970000,22593480000,23438240000,24191440000,24979200000,26117400000,27022640000
Serbia,SRB,27683225959.2468,32482070360.3204,43170990616.4729,52194221468.5007,45162894380.9318,41819468691.8251,49258136128.9672,43309252921.0567,48394239474.6762,47062206677.6539,39655958842.5478,40692643373.0327,44179055279.8887,50640650221.4622,51475016532.1293
Sub-Saharan Africa,SSF,771369366390.621,915864936162.207,1062984321742.22,1219226086445.39,1161741728869.48,1376526185708.73,1553945789839.36,1635107344173.13,1742079222307.12,1808737756281.44,1661914707751.22,1540370434904.87,1641784086541.64,1721156393779.7,1766941400078.09
Sao Tome and Principe,STP,136450274.673234,142775597.255916,149146423.083742,188021190.592847,187820464.571058,196652166.278474,231488665.218885,250680453.148915,300553785.023867,346527949.761506,316065369.885019,345495358.376319,375614556.382313,412261829.648576,418637388.988052
Suriname,SUR,1793388732.29125,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368398047.64333,4422276621.78703,4980000000,5145757575.75758,5240606060.60606,4787367928.11777,3128953536.91038,3216207914.31281,3464656616.41541,3697371949.58434
Slovak Republic,SVK,62785305310.2848,70708098105.6329,86454081576.7862,100469509301.304,89046289247.0131,90310718349.0156,99122802874.1718,94534730680.6023,98848641554.6311,101189715749.374,88467555243.7256,89655253976.4258,95494424978.5166,105701930962.982,105079673009.733
Slovenia,SVN,36206395970.6504,39481045038.2637,48006372844.2376,55552509154.8264,50368056404.5568,48161250405.2468,51516366654.8197,46580457470.2769,48401896808.3064,49930685013.4603,43090173394.6913,44736333522.4522,48586603447.6954,54161636034.6517,54174227308.8862
Sweden,SWE,392218088878.779,423093437423.762,491252589217.021,517706149201.196,436537014293.554,495812558843.31,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,530883869004.977
Eswatini,SWZ,3178126554.80949,3291353806.39445,3469363925.39813,3294093364.16017,3580417161.33448,4438778547.23269,4820499497.32134,4886658806.33374,4597702903.12892,4422304974.7989,4062660889.82685,3816018484.52711,4402972999.53486,4665424249.06156,4471598726.6436
Seychelles,SYC,919103254.545455,1016418229.25159,1033561654.0568,967199593.960157,847397850.094417,969936525.298729,1065826669.89742,1060226125.62616,1328157608.83087,1343007845.04468,1377495054.04127,1426651768.82189,1524486800.36049,1586008999.74841,1703387387.32319
Turks and Caicos Islands,TCA,578645800,721891500,773489700,862683600,703175800,686787800,728789600,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000
Chad,TCD,6649307057.03314,7428701809.40597,8650138068.63161,10393834720.852,9290728773.35723,10668102734.8132,12172309522.6171,12367363677.6199,12953535495.8781,13940768065.6063,10950392219.9104,10097778353.7651,10000395242.1457,11239167048.4916,11314951342.7807
Togo,TGO,2280575830.08337,2349495620.59025,2659095101.10026,3310277926.58997,3365711796.38206,3429461495.41335,3872459249.74631,3873308389.30006,4321655656.33177,4574986536.90791,4180866177.03946,4486979198.3066,4819949975.26077,5364369025.63973,5490272413.38702
Thailand,THA,189318549680.384,221758196504.936,262942476722.425,291382991177.698,281710416557.292,341104820155.464,370819140946.553,397558222957.17,420333203150.426,407339361695.577,401295941041.296,413430123185.367,456294704152.647,506514103905.268,543548969968.693
Tajikistan,TJK,2312327536.41789,2830220713.07301,3719506172.83951,5161337336.40365,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321,8448469837.53831,9112544556.05962,7854602391.65355,6952678127.03396,7157865188.25222,7522947810.12326,8116626794.25837
Timor-Leste,TLS,462261800,453796000,542795300,648492700,726881600,881826900,1054725400,1147779600,1395524600,1447311400,1594410800,1650608600,1599338100,1559894900,2017924900
Tonga,TON,261797595.136159,292232126.564982,298513956.159185,344428609.006734,312377379.297118,366840012.442325,414523388.461329,470714083.426751,450643615.180528,439878828.008608,437006227.162781,420540178.571429,460379144.989821,489235527.395387,512350059.421629
Trinidad and Tobago,TTO,15982282462.3786,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157948396.2042,25433011405.3017,25763220107.0051,27268478564.5547,27615843098.0949,25062893969.3292,22284780326.8856,22474828527.1775,23808146747.7994,24269714809.9078
Tunisia,TUN,32273007553.5687,34378437265.2141,38908069299.204,44856586316.0458,43454935940.1614,44050929160.2627,45810626509.4474,45044112939.3687,46251061734.4741,47632326088.237,43173480831.9739,41801210428.3054,39802430354.6334,39770297328.9509,38796687568.157
Turkey,TUR,506314592066.542,557076027808.823,681321211458.133,770449330198.346,649289324631.255,776967610957.286,838785707000.17,880555967207.49,957799371565.729,938934394763.917,864314287105.727,869683121562.531,858988610574.035,778381859840.942,761425499358.159
Tuvalu,TUV,21839098.8927071,22902861.4457831,27030374.0272781,30290219.7617849,27101076.2751521,31823518.6204366,38711810.2114492,37671774.6945537,37509075.1110253,37290607.5356048,35492074.2243257,36547799.583705,40619251.9926426,42588164.9731022,47271463.3298575
Tanzania,TZA,18399046025.2688,18649590248.2626,21843529024.9154,27941177434.5087,29081425282.2949,32014249841.4151,34657139495.4031,39650530214.3287,45680532613.7591,49964788814.0926,47378599025.3044,49774021003.0748,53320625958.5628,58001200572.3965,63177068174.549
Uganda,UGA,9239221858.55839,9977647644.69953,11902564401.3238,14440404021.4881,25019909334.6707,26558906013.7722,27752712167.4799,27188666946.7055,28791625559.2282,32472363451.8826,32248116583.6813,29078719933.9986,30756466548.0543,32916147253.2718,35165157016.9125
Ukraine,UKR,86057915585.3026,107647920792.079,142579603960.396,179816790704.739,117113410001.027,136013155905.036,163159671670.265,175781379051.433,183310146378.081,133503411375.739,91030959454.6961,93355993628.5042,112190355158.178,130901858421.72,153781069118.148
Uruguay,URY,17362857684.8695,19579457964.7544,23410572633.2882,30366213118.4076,31660911278.5627,40284481653.4343,47962439302.6658,51264390114.2305,57531233351.2089,57236013087.7063,53274304222.1829,52687612262.177,59530088537.3307,59596885024.3487,56045912952.9732
United States,USA,13036640230000,13814611414000,14451858656000,14712844084000,14448933025000,14992052727000,15542581104000,16197007349000,16784849196000,17527163695000,18224704440000,18714960538000,19519353692000,20580159776000,21433226000000
Uzbekistan,UZB,14307509838.8053,17330833852.919,22311393927.8817,29549438883.8338,33689223673.2577,46679875793.5724,56516280748.3777,63628854498.5024,68997168337.6782,76658542757.4707,81847410181.7953,81779012350.8833,59159945320.5667,50392607758.2324,57921286440.3495
Vietnam,VNM,57633255618.2731,66371664817.0436,77414425532.2452,99130304099.1274,106014659770.222,115931749697.241,135539438559.709,155820001920.492,171222025117.381,186204652922.262,193241108709.536,205276172134.901,223779865815.183,245213686369.157,261921244843.172
Vanuatu,VUT,394962552.336108,439376794.094041,526428309.945088,607958616.143415,610066628.693058,700804286.224354,792149700.679116,781702874.106058,801787555.861121,814954306.971033,759689950.930918,804332795.575017,880043553.748442,914700508.22242,934239973.812573
Samoa,WSM,465568018.300557,505832439.822977,570469196.667431,619260721.579306,584706020.213857,663161517.850106,737401692.217475,760549587.136028,770021663.967789,756919917.334022,788307330.55567,799376439.530168,832153612.557186,821496064.526185,852250190.985485
Kosovo,XKX,3663101604.27807,3846819721.4904,4655899260.88147,5687417606.56218,5653792720.20006,5835874320.56211,6701698218.26281,6499807272.26005,7074777526.896,7396705194.63266,6442915788.30578,6719172016.82533,7245707184.81699,7942961738.30893,7926133713.61397
South Africa,ZAF,257772710832.953,271638484826.109,299415505152.298,286769839732.726,295936485832.635,375349442837.24,416418874936.304,396332702639.496,366829390478.954,350904575292.317,317620522794.827,296357282715.109,349554116683.818,368288939768.322,351431649241.439
Zambia,ZMB,8331870169.14977,12756858899.2812,14056957976.2648,17910858637.9048,15328342303.9575,20265559483.8548,23459515275.5776,25503060420.026,28045553105.1354,27150728123.781,21243339048.2369,20954754378.1394,25868165344.8185,26312140828.64,23309773922.7582
Zimbabwe,ZWE,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,22040902300,24311560500,21440758800
